1,video1,138.5495662689209,470.2548828125
1,video2,138.97705078125,949.5205078125
1,video3,133.29696655273438,3085.626953125
2,video1,142.66252517700195,470.2548828125
2,video2,138.2603645324707,949.5205078125
2,video3,142.29059219360352,3085.626953125
